监事会,1,1,1,1
应收账款周转率,0,0,0,0
卖出套期保值,1,1,1,1
代理人,1,2,4,6
约翰·麦吉,1,1,1,1
中国人,0,1,0,1
黄金,1,4,3,6
基金子公司,1,1,1,1
有限合伙企业,1,1,1,1
正常物品,1,1,1,1
基金财产债权,0,0,0,0
息票互换,1,1,1,1
公司型基金,2,2,2,3
可转换公司债券,1,1,1,1
利率期权,1,1,1,1
金融期货市场,1,1,1,1
公司债券,1,1,3,3
效率,1,3,1,4
土地税,0,0,0,0
操纵证券期货市场,0,0,0,0
查理斯·道,1,1,1,1
股票投资组合,0,0,0,0
特殊商业者,0,0,0,0
私募股权投资机构,0,0,0,0
K线,0,1,0,1
风险分散化,0,0,0,0
盈余公积,0,0,0,0
股票图表,1,1,1,1
微观经济学,1,1,1,1
基金销售支付,0,0,0,0
三一定律,1,1,1,1
偏股型基金,1,1,1,1
卖空,0,2,0,3
女士着装,1,1,1,1
市现率模型,0,0,0,0
静态风险,1,1,1,1
重商学说,0,0,0,0
基金规模,1,1,1,2
风险投资项目,1,1,1,1
仓单,0,0,1,1
风险投资公司,1,1,1,1
跌停板,1,1,1,2
土地所有者,2,2,2,2
市场冲击,1,1,1,1
政策性银行,1,1,1,1
商业,0,5,0,6
投连险,1,1,1,1
借放利息资财,0,0,0,0
中国保险监督管理委员会,1,1,1,1
债券投资,0,0,0,0
土地,2,7,2,7
利弗莫尔,0,0,0,0
保险代理人,1,2,1,2
是川银藏,1,1,1,1
责任风险,1,1,1,1
交换物价值,0,0,0,0
王亚伟,1,1,1,1
看跌期权,1,1,3,3
并购投资者,0,0,0,0
行业优选分析,0,0,0,0
资财,0,0,0,0
贴现因子,0,0,0,0
税赋,0,0,0,0
交易量,3,12,4,15
通货,0,1,0,2
退休养老计划,1,1,1,1
健康保险,1,2,1,2
ETF联接基金,0,0,0,0
定值保值,0,0,0,0
竞价交易,0,0,1,1
英国统治殖民地,0,0,0,0
第三市场,1,1,1,1
开仓,0,1,0,1
罢工,1,1,1,1
退休养老收入,1,1,1,1
同业拆借,0,1,0,1
可交换公司债券,1,1,1,1
租佃制,2,2,2,2
适时进出投资法,1,1,1,1
融券,0,0,0,1
投资管理,1,1,1,2
中小企业私募债,1,1,1,1
掉期,0,1,2,3
申请募集基金,1,1,1,1
土地劳动年产物,0,0,0,0
强有效市场,0,0,0,0
市场供给,1,2,1,2
保险利益,1,2,1,2
产业,0,2,0,2
亚当斯密,0,0,0,0
经纪人市场,1,1,1,1
常用货币市场工具,1,1,1,1
交易所债券市场,1,1,1,1
中国证券监督管理委员会,1,1,1,1
税收,2,3,3,5
信息比率,0,0,0,0
特定风险,1,1,1,1
全球投资业绩标准,0,0,0,0
常备军,0,0,0,0
上市,0,2,1,6
宏观经济风险,1,1,1,1
平均固定成本,1,1,1,1
企业财产保险,1,1,1,1
中外合资基金管理公司,1,1,1,1
投保单,1,1,1,1
管理类资格考试,1,1,1,1
爱因斯坦,2,2,2,2
一级市场,1,1,1,1
宏观经济学,1,1,1,1
平均收益,1,1,1,1
公众责任保险,1,1,1,1
比尔•格罗斯,1,1,1,1
国内货物运输保险,1,1,1,1
劳动者技巧,0,0,0,0
金银,0,0,0,0
物种繁衍,0,0,0,0
家庭形成型基金组合,1,1,1,1
独占权产生,0,0,0,0
公司章程,1,1,1,1
商业银行次级债务,1,1,1,1
公共资源,1,1,1,1
基金销售机构人员,1,1,1,1
复利,1,4,1,4
中国社会保障基金,0,0,0,0
凭证,0,2,1,3
限仓制度,1,1,1,1
买空交易,1,1,1,1
选择市场指数,1,1,1,1
相对价值法,0,0,0,0
并购,0,1,0,1
国民劳动,0,0,0,0
财富分配,1,1,1,1
综合波浪理论,2,2,2,2
客户,1,11,7,25
纯粹风险,1,1,1,1
基金评价机构,0,0,0,0
博弈论,1,1,1,1
保险经纪人,1,1,2,2
书面表达能力,1,1,1,1
利润最大化,1,1,1,1
约翰聂夫,0,0,0,0
资本公积,0,1,0,1
边际产量,1,3,1,3
被动投资,1,1,1,1
董事会,1,1,1,2
无形资产评估,1,1,1,1
差额,0,0,0,0
证券市场监管,1,1,1,1
合伙制私募基金,1,1,1,1
股权,0,7,2,17
卖出看涨期权,1,1,1,1
邓普顿爵士,1,1,1,1
均值方差法,0,0,0,0
社会保险,1,1,2,2
购买基金,1,1,1,3
基金运行,0,0,0,0
非系统性风险,1,1,2,2
权益乘数,0,0,0,0
老年人,1,2,1,2
期权费,1,1,1,1
公共设施及土木工事费,0,0,0,0
保护性止损措施,1,1,1,1
外汇期权期货,1,1,1,1
境外资产托管业务,1,1,1,1
典型利率期货品种,1,1,1,1
被投资企业,1,1,1,1
战略资产配置,1,1,1,1
约翰•特雷恩,1,1,1,1
会见客户,1,1,1,1
菲波纳奇比数,1,1,1,1
人工智能,2,2,2,2
单利,1,3,1,3
农业国,0,0,0,0
原生金融市场,2,2,2,2
国外股票基金,0,0,0,0
危机投资,1,1,1,1
同业拆借市场,1,1,1,1
新头寸,1,1,1,1
指数型基金,1,1,1,4
转融通业务规则,1,1,1,1
通货膨胀,1,1,1,2
固定比例投资法,1,1,1,1
多值系统,0,0,0,0
全球另类投资管理百强企业,0,0,0,0
金融衍生工具,1,1,2,2
承销,0,1,1,6
创业企业评估,1,1,1,1
外汇期货跨币种套利,1,1,1,1
工资,0,0,5,8
摆动指数,2,2,2,2
国有独资有限责任公司,1,1,1,1
预算约束线,1,1,1,1
证券价格指数,1,1,3,3
情绪指数,2,2,2,2
汇率,1,3,5,7
货币,1,12,1,15
投机,1,2,2,7
期货,3,31,14,81
私募,0,10,0,15
农村,0,1,0,1
基金风格,0,0,0,0
期货转现货交易,1,1,1,1
边际,2,12,4,14
资本市场线,1,1,1,1
重复保险,1,1,1,1
创业企业家,1,1,1,1
合格境内机构投资者,1,1,1,1
基金份额持有人,1,1,1,1
医疗保险,1,1,1,1
期权合约,1,2,1,2
特殊类型基金,1,1,1,1
风险投资基金,0,0,0,0
赤字,0,1,1,2
劳动供给,1,1,1,2
基金信息技术系统,0,0,0,0
垄断者,2,2,2,2
平值期权,1,1,1,1
买进看跌期权,1,1,1,1
基金财务会计报告分析,2,2,2,2
现行市价法,1,1,1,1
夏普比率,1,1,1,1
低档物品,1,1,1,1
议价,0,2,0,2
防御型行业,1,1,1,1
价值型基金,1,1,1,2
开放式分级基金,0,0,0,0
标的资产价格波动率,1,1,1,1
国内金融市场,1,1,1,1
理财服务规范,1,1,1,1
财富保障,1,2,1,2
房地产有限合伙,0,0,0,0
纯普通股,1,1,1,1
转融通业务,0,2,0,3
代理的终止,1,1,1,1
基金定期报告,1,1,1,1
垄断价格,0,0,0,0
银行业,1,1,1,3
殖民者,0,0,0,0
Laurent Koch,1,1,1,1
减债基金,0,0,0,0
股指期权,1,1,1,1
资产证券化,1,1,1,1
证券市场史,0,0,0,0
证券业从业资格考试入门资格考试,0,0,0,0
房地产,1,2,1,2
风险事故,1,1,1,2
宏观经济,0,4,0,4
成长型基金,1,1,1,3
固定资本,0,0,0,0
大基金公司,1,1,1,1
农业保险,1,1,1,1
证券公司中间介绍业务,1,1,1,1
凭证式债券,1,1,1,1
货币型基金,1,2,1,3
道氏分析家,1,1,1,1
证券交易活动,0,0,0,0
银行承兑汇票市场,1,1,1,1
全球股票基金,0,0,0,0
融资融券所生债务,0,0,0,0
内在价值法,1,1,1,1
商品交换,0,0,0,0
规模较小的有限责任公司,1,1,1,1
我国境内期货交易所,1,1,1,1
市场势力,1,1,1,1
投保人,1,3,1,3
国内生产总值,0,0,0,0
风险投资业,1,1,1,1
公开招标方式,1,1,1,1
荐股软件,0,0,0,0
张文婷,1,1,1,1
基金信息披露,2,2,2,2
不动产,1,2,1,2
家庭成长型基金组合,1,1,1,1
理财产品风险匹配,1,1,1,1
操纵证券、期货市场罪,1,1,1,1
白领丽人型基金组合,1,1,1,1
消费者剩余,1,2,1,2
分开募集,0,0,0,0
企业风险管理,1,1,1,1
功利主义,1,1,1,1
自然价格,0,0,0,0
图表分析师,1,1,1,1
理财,1,11,6,31
企业年金基金,0,0,0,0
美国存托凭证,0,0,0,0
投资者需求,0,1,0,1
土地生产物赋税,0,0,0,0
自主经营原则,1,1,1,1
债券,1,14,19,41
信托业,1,1,1,1
基金公司,1,3,2,8
优先股,2,3,2,3
乔治•索罗斯,1,1,1,1
利润,1,4,7,13
公司经营原则,1,1,1,1
基金份额登记,0,0,0,0
回购,0,3,1,5
优先股票,1,1,1,1
公地悲剧,1,1,1,1
保险代理合同,1,1,1,1
保险费率,1,1,1,1
企业债券,1,1,1,1
比例税,1,1,1,1
市场结构分析,0,0,0,0
通货紧缩,0,0,0,0
普通股,1,4,2,6
开放式指数基金,0,0,3,3
再保险,1,1,1,1
需求曲线,1,1,1,3
Black—Scholes 模型,1,1,1,1
基金机构,0,0,0,0
股票类理财产品,1,1,1,1
经济政策,1,1,2,2
耕地地租,0,0,0,0
新古典分配理论,1,1,1,1
无风险资产,1,1,1,1
二次出售,1,1,1,1
封闭式分级基金,0,0,0,0
第四市场,1,1,1,1
动力指数,2,2,2,2
金融期货,2,4,2,4
套期,0,5,0,12
损益分析,1,1,1,1
会员制期货交易所,1,1,1,1
爱德华•J斯塔维斯基,1,1,1,1
个股,1,2,1,3
存管,0,0,1,2
风险承受能力,1,1,1,1
马尔萨斯,2,2,2,2
所有者权益,1,1,1,1
再融资,0,0,0,0
货币市场工具,0,0,1,1
马斯洛,1,2,1,2
利用未公开信息交易,0,1,0,1
股票技术分析,0,0,0,0
天赋资质,0,0,0,0
金融市场,1,2,18,26
合法经营原则,1,1,1,1
股权债,0,0,1,1
投资股票,1,1,1,3
美洲的发现,0,0,0,0
私募债,1,2,2,3
重置成本法,1,1,1,1
国际期货市场,1,1,1,1
QDII基金境外投资,1,1,1,1
股利,0,3,0,3
拉里·威廉斯指数,2,2,2,2
垄断,1,7,2,9
混合资本债券,1,1,1,1
折现率,1,1,1,1
贸易,1,1,4,6
肯定盟约,1,1,1,1
约翰.迈吉,0,0,0,0
货币型理财产品,0,0,1,1
港股通,1,1,1,1
科技股,0,0,0,0
现代期货交易,1,1,1,1
普通股股票持有者,1,1,1,1
融资型分级基金,0,0,0,0
证券公司代销金融产品管理规定,0,0,0,0
销售策略,1,1,1,1
合格的准保户,0,0,1,1
商品货币价格,0,0,0,0
出口品,1,1,1,1
产权,1,2,2,3
家庭财产两全保险,1,1,1,1
基金财务会计报告,1,3,1,3
合股,0,0,0,0
格列高里•莫里斯,1,1,1,1
QDII,1,5,1,5
保险产品,1,1,2,2
费雪家族,0,0,0,0
无杠杆公司,0,0,0,0
申购和赎回费率表,1,1,1,1
变相吸收公共存款,1,1,1,1
报酬递减律,2,2,2,2
市场有效性,1,1,1,1
波浪理论,2,2,6,7
行业,1,4,7,13
送股,1,1,1,1
认股,0,1,0,2
司法费,0,0,0,0
兼并收购,0,0,0,0
看涨期权,1,1,3,3
俱乐部物品,1,1,1,1
公共设施,0,0,0,0
期货品种标的,1,1,1,1
市值平均数,1,1,1,1
证券交易所,2,2,3,3
商业银行,1,3,1,3
劳资,0,0,0,0
非公开募集基金,1,1,1,1
共有的财货,2,2,2,2
交易对手风险,0,0,0,0
报酬,0,3,0,3
资产再平衡,1,1,1,1
消费者,1,7,1,7
合规管理活动,1,1,1,1
家庭理财,1,1,1,1
国民收入,0,0,0,0
特雷诺比率,0,0,0,0
黄金期货交易,1,1,1,1
庞氏骗局,0,0,0,0
套期保值规避风险,1,1,1,1
收益率曲线,1,1,1,1
科斯定理,1,1,1,1
成长型股票,0,0,0,0
外汇期货套利,1,1,1,1
投资者权益,1,1,1,1
区域股权市场,1,1,1,1
被保险人,1,1,1,1
贝塔系数,2,3,2,3
经济规律,2,2,2,2
个人形象,1,1,1,1
介绍经纪商,1,1,1,1
基金投资顾问机构,0,0,0,0
房地产权益基金,0,0,0,0
REITs,0,0,0,0
跌市,0,1,0,1
财富保障与规划,1,1,1,1
雇主责任保险,1,2,1,2
私募股权二级市场投资,0,0,0,0
我国开放式基金注册登记体系,1,1,1,1
肯尼迪总统,1,1,1,1
商品投资基金,1,1,1,1
邓尼根,1,2,1,2
建设国债,1,1,1,1
有效需求者,0,0,0,0
各种设施、土木工事费用,0,0,0,0
收入类基金,1,1,2,2
大规模基金,1,1,1,1
其他了解客户方式,1,1,1,1
退税,0,0,1,1
罗伯特·D·爱德华,1,1,1,1
当日无负债结算,0,1,1,2
期货结算机构,1,1,1,1
寿险,0,2,0,3
总公司,1,1,1,1
理财规划方案,1,1,1,1
一般信用保险,1,1,1,1
备兑权证,1,1,1,1
陈哲玮,1,1,1,1
通胀史,0,0,0,0
利息,2,5,4,7
收藏品,1,1,1,1
间接金融市场,1,1,1,1
竞争市场,1,2,3,4
投资者教育工作,1,1,1,1
政府债券,1,1,1,1
利率期货价格,0,0,0,0
价值平均法,1,1,1,1
日内轴心价格点,2,2,2,2
未到期责任准备金,1,1,1,1
农业荒地,0,0,0,0
乔治·索罗斯,0,0,0,0
完全复制型ETF,0,0,0,0
个人独资企业,1,1,1,1
经济名词,1,1,1,1
债券利率,1,1,1,1
证券经纪商,1,1,1,1
LOF,1,3,1,4
股指期货期现套利,1,1,1,1
消费中的竞争性,1,1,1,1
市净率模型,0,0,0,0
未分配利润,0,0,0,0
UCIUTS,0,2,0,2
平价期权,1,1,1,1
市场,3,21,94,141
总资产周转率,0,0,0,0
境外分支机构,1,1,1,1
无偿税,2,2,2,2
地租税,0,0,0,0
信用利差,1,1,1,1
艺术品与收藏品市场,0,0,0,0
持有区间收益率,0,0,0,0
开放式基金投资,1,1,1,1
期货结算制度,1,1,1,1
复杂型分级基金,0,0,0,0
工会,1,1,1,1
资本增加,0,0,0,0
存托,0,1,0,1
囚徒困境,0,0,0,0
富人,1,1,1,1
企业经营管理,1,1,1,1
认股权证,1,1,1,1
全球金融体系,1,1,1,1
采购经理指数,0,0,0,0
混合基金,1,1,1,1
凯恩,1,1,1,1
受益人,1,2,1,2
吉恩·斯瓦茨,1,1,1,1
会员结算制度,1,1,1,1
金销售支付机构,0,0,0,0
教育经费,0,0,0,0
连续原理,1,1,1,1
企业风险,2,3,2,3
大脑,0,0,0,0
费雪方程式,0,0,0,0
选择股票,1,1,1,1
证券投资基金,2,3,2,3
团体人寿保险,1,1,1,1
重商主义,0,0,0,0
基金业绩计算,0,0,0,0
募集,0,3,0,6
寿险保全服务,1,1,1,1
生活程度,2,2,2,2
普通家庭财产保险,1,1,1,1
有效的工业组织,2,2,2,2
算法交易,1,2,1,2
巴菲特,1,1,2,2
回购协议市场,0,0,0,0
世界历史,2,2,2,2
普通总利润,0,0,0,0
选股,0,0,0,0
中国人民银行,1,1,1,1
单身型基金组合,1,1,1,1
个人理财业务,1,1,2,2
农村改良,0,0,0,0
基金监管体制,0,0,0,0
规模不经济,1,1,1,1
金融期权市场,1,1,1,1
整体经济,1,1,1,1
自由制度,0,0,0,0
社会风险,1,1,1,1
合同保证保险,1,1,1,1
证券市场法律,1,1,1,1
债券类理财产品,1,1,1,1
退休养老型基金组组合,1,1,1,1
风险与收益,0,0,0,0
银行,1,13,7,23
基金产品,1,1,1,2
收税,0,1,0,1
行为经济学,1,1,1,1
股票发行制度,1,1,1,1
投资决策业务控制,1,1,1,1
优质基金,1,1,1,2
或有免疫,0,0,0,0
价格歧视,1,1,1,1
蓝筹股,0,0,0,0
所得税,0,0,1,1
存托凭证,1,1,1,1
金属,0,0,1,4
理财产品,1,3,10,12
连续竞价,1,1,1,1
自由至上主义,1,1,1,1
马科维茨,1,1,1,1
强制保险,1,1,2,2
保险决策,1,1,1,1
执行缺口,1,1,1,1
股票期权,2,2,2,2
三板市场,1,1,1,1
金融风险管理,1,1,1,1
管理层雇佣条款,1,1,1,1
货币时间价值,1,1,1,1
技术风险投资,1,1,1,1
基金经营机构,1,1,1,1
经济发展水平,0,0,0,0
跨品种套利,1,1,1,1
欧式期权,1,1,1,1
货币升值,0,0,0,0
存款准备金,1,1,1,1
收益现值法,1,1,1,1
最优套期保值比率,1,1,1,1
Compu Trac,2,2,2,2
风险因素,1,2,5,6
中央银行票据,0,0,0,0
个人理财,1,2,1,3
替代品,1,1,2,2
财产保险,1,2,4,5
供给,0,11,2,17
矫正税,1,1,1,1
期望,1,2,1,2
耕作事业,0,0,0,0
流通市场,1,1,1,1
征收新税,0,0,0,0
菲利普凯睿,0,0,0,0
远期利率协议,1,1,1,1
负债权益比,0,0,0,0
证券交收,2,2,2,2
利率期货,1,2,1,4
外国公司,1,1,1,1
市盈率,1,1,1,1
交易所,1,3,8,12
终止上市交易,0,0,0,0
可撤销合同,1,1,1,1
银价,0,0,0,0
二元论,0,0,0,0
督察长,1,1,1,2
金银价格,0,0,0,0
无形风险因素,1,1,1,1
银行代理服务类业务,1,1,1,1
协助司法强制执行,1,1,1,1
滞胀,0,0,0,0
基金资产估值,1,1,1,1
百慕大式权证,1,1,1,1
期货交易者,1,1,1,1
自由,2,7,3,10
永续年金,1,1,1,1
股票承销制度,1,1,1,1
劳动市场歧视,1,1,1,1
马歇尔,1,1,1,1
大宗商品投资,1,1,1,1
股票保荐制度,1,1,1,1
司法经费,0,0,0,0
公司,2,16,28,65
公司制,1,1,1,1
抵押债券,1,1,1,1
证券公司业务,0,1,0,1
风险投资人,1,1,1,1
证券经纪业务,1,1,1,1
新型人寿保险,1,1,1,1
72法则,1,1,1,1
垄断企业,1,1,1,2
指数跟踪方法,0,0,0,0
品货币型理财产品,1,1,1,1
期货信息资讯机构,1,1,1,1
股指期货,1,5,1,6
市场价格,1,1,1,1
物权法,1,1,1,1
美洲殖民地,0,0,0,0
基金季度报告,1,1,1,1
中央国债登记结算有限责任公司,1,1,1,1
交易成本,3,3,3,3
保险销售渠道,1,1,1,1
资本平均利润,0,0,0,0
隐性成本,1,1,1,1
机构投资者,2,2,4,4
业绩,0,0,2,6
定投,1,3,2,7
证券发行人,1,1,1,1
QDII基金份额,1,1,1,1
竞争,1,3,2,9
忠诚保证保险,1,1,1,1
超额收益贴现模型,1,1,1,1
转换债券,0,0,1,1
决策者,1,1,1,1
基金业绩,1,3,1,3
债券型基金,1,2,3,4
资本,2,10,12,26
商品,1,10,2,13
股票趋势技术分析,0,0,0,0
股市,1,5,1,7
自负盈亏原则,1,1,1,1
年度报告,1,1,2,2
正常的经济活动,1,1,1,1
短期融资券,0,0,0,0
国债期货合约间套利,1,1,1,1
交割月份期货合约,1,1,1,1
物上代位权,1,1,2,2
新组建家庭,1,1,1,1
普通合伙人,0,0,0,0
信息系统安全管理,1,1,1,1
贴现,1,3,1,9
场外交易市场,1,1,1,1
中值选民定理,1,1,1,1
纯粹债券价值,1,1,1,1
常生地租,0,0,0,0
证券公司经纪业务,1,1,1,1
美国汇率变动,0,0,0,0
期权价格,2,2,2,2
再投资,0,1,0,1
非法证券活动,0,0,0,0
基金交易业务控制,1,1,1,1
固定比例投资组合,0,0,0,0
营运效率比率,1,1,1,1
无期限指数TM,2,2,2,2
开放式基金,4,5,5,9
特别代理人,1,1,1,1
商品价格,2,2,2,2
资金动向,2,2,2,2
另类投资,0,1,0,2
保险单,1,1,1,1
实物转移支付,1,1,1,1
泡沫事件,0,0,0,0
在岸基金,1,1,1,1
风险投资交易结构设计,1,1,1,1
中小板块,1,1,1,1
杜邦恒等式,1,1,1,1
自动化系统的信号,1,1,1,1
上海黄金交易所,0,0,0,0
自动化、优选化及获利力试验,1,1,1,1
价值型股票,0,0,0,0
次级合伙人,1,1,1,1
实值期权,2,2,2,2
完全替代品,1,1,1,1
销售利润率,0,0,0,0
信用交易,0,0,0,0
盈利,0,1,0,1
增长型基金,1,1,1,1
衍生金融市场,2,2,2,2
有限责任公司,1,1,4,4
委托人,2,2,2,2
金币,1,1,1,1
配股,0,0,0,0
索罗斯,0,0,1,1
普通基金,1,2,1,2
低级劳动者,0,0,0,0
风险性企业,2,2,2,2
做市商交易,1,1,1,1
分级基金份额,2,2,2,2
广告,1,2,1,2
责任保险,1,1,7,8
转融通,1,5,1,6
非公开发行股票,0,0,0,0
利率下限期权,1,1,1,1
私募股权投资基金,1,1,1,1
复合保险,1,1,1,1
流动比率,0,0,0,0
寡头,1,3,1,4
保险方案,1,1,1,1
菲波纳奇时间目标,2,2,2,2
边际替代率,1,1,1,1
财务顾问业务,0,0,0,0
当期收益率,1,1,1,1
资产托管机构,0,0,0,0
远期交易市场,2,2,2,2
误导性陈述,1,1,1,1
家庭基本理财,1,1,1,1
有形风险因素,1,1,1,1
所得免疫,0,0,0,0
无差异曲线,1,1,2,2
蝶式套利,1,1,1,1
纯债务安排,1,1,1,1
价格免疫,0,0,0,0
消费者预算约束线,0,0,0,0
消费者无差异曲线,1,1,1,1
外汇期货跨市场套利,1,1,1,1
阿罗不可能定理,1,1,1,1
行业生命周期,1,1,1,1
QDII基金,0,4,0,4
欧洲债券,1,1,1,1
外汇期货跨期套利,1,1,1,1
净资产收益率,0,0,0,0
主动投资,1,1,1,1
资产负债率,0,0,0,0
周期型股票,0,0,0,0
防御型股票,0,0,0,0
增值,0,0,2,2
集中交易制度,1,1,1,1
融资融券业务,0,0,0,0
卡特尔,1,1,1,1
哈佛大学,1,1,1,1
可赎回债券,0,0,0,0
技术分析工具,1,1,1,1
我国证券业,1,1,1,1
贵金属市场,1,1,1,1
浮动利率债券,0,0,0,0
股票拆分,0,0,0,0
盈利能力比率,1,1,1,1
殖民国家,0,0,0,0
公平,1,2,1,2
组合投资,1,2,2,4
直接标价法,1,1,1,1
保险代理机构从业人员,1,1,1,1
合格投资者,0,0,0,0
人身保险,1,2,1,2
无形金融市场,2,2,2,2
资源端出现问题,0,0,0,0
期货保证金存管银行,1,1,1,1
交割,1,5,3,10
累进税,1,1,1,1
国内外私募股权,1,1,1,1
金融债券,1,1,1,1
固定成本,1,1,2,2
市价,0,1,0,4
劳动生产物,0,0,0,0
中央银行,1,1,1,1
股东权利滥用,1,1,1,1
自愿保险,1,1,1,1
普通基金净值公告,1,1,1,1
世界价格,1,1,1,1
净值增长率,0,0,0,0
财务自由,1,1,1,1
即期利率,1,1,1,1
ETF份额,2,2,2,2
专项业务类资格考试,1,1,1,1
基金星级评价,0,0,0,0
分红险,1,1,1,1
代位求偿权,1,1,1,2
人口,0,1,0,1
道氏理论,3,4,4,5
劳动产物,0,0,0,0
不对称信息,1,1,1,1
基金经理,1,1,2,2
纯地租,0,0,0,0
政治经济学,1,1,1,1
机械,0,0,0,0
中国证券业协会,1,1,1,1
破产清算,1,1,1,1
亚当.斯密,0,0,0,0
无穷值系统,0,0,0,0
期货监督管理,0,0,0,0
基金会计核算,2,2,2,2
股份有限公司,1,1,2,2
保险公司,0,1,0,1
合同,1,2,8,13
关税,1,1,1,1
自由主义,1,1,1,1
迈克尔•哈森斯塔伯,1,1,1,1
自由现金流量贴现模型,1,1,1,1
证券资产管理业务,1,1,1,1
现金,0,5,0,8
合规性风险,1,1,1,1
衍生工具,1,2,5,6
宏观经济政策,1,1,1,1
货币输出入,0,0,0,0
国防费,0,0,0,0
商品衍生工具,0,0,0,0
家庭生命周期,1,1,1,1
人类耕作,1,1,1,1
保险利益原则,1,1,1,1
合伙企业,1,2,2,3
股票型基金,1,1,1,1
组合投资类理财产品,1,1,1,1
女性投资,1,2,1,2
证券、期货投资咨询业务,0,0,0,0
基金,1,67,94,230
利率,0,8,7,19
国际分工体系,0,0,0,0
保险,1,40,61,113
纯收入,0,0,0,0
保证金交易,0,0,1,1
我国期货市场,1,1,1,1
持续成长型股票,0,0,0,0
自由现金流贴现法,1,1,1,1
格里高利·曼昆,1,1,1,1
金融互换市场,1,1,1,1
经济史,2,3,2,3
股市技术分析,1,1,1,1
货币市场基金,1,1,1,1
老基金,1,1,1,2
二八定律,1,1,1,1
新基金,1,1,1,3
菲波纳奇数列,2,2,2,2
短期政府债券,0,0,0,0
基准,0,4,0,5
存货周转率,0,0,0,0
股灾,0,0,0,0
人身意外伤害保险,1,1,1,1
产权重要性,1,1,1,1
进口品,1,1,1,1
认购权证,1,1,1,1
经济活动,1,1,2,2
延迟成本,0,0,0,0
套期保值实现,1,1,1,1
主板市场,1,1,1,1
供给价格,1,4,1,4
人身风险,1,1,1,1
自然工资,0,0,0,0
购买力风险,1,1,1,1
普通投资者,1,1,1,1
权衡,0,2,0,2
利润损失保险,1,1,1,1
债券型基金投资,1,1,1,1
基金托管人,1,1,1,1
